sent_id,tokens,dep_labels
ins_1642,"'ROOT', '""Millet\'in', 'Atatürk', 'tarafından', 'da', 'kullanılmış', 'yaygın', 'tanımlarından', 'biri', 'şu', 'dur', ':', '""', 'Millet', ',', 'dil', ',', 'kültür', 've', 'ülkü', 'birliği', 'ile', 'birbirine', 'bağlı', 'olan', 'vatandaşların', 'oluşturduğu', 'siyasi', 've', 'sosyal', 'toplum', 'dur', '""', '.'","42, 31, 31, 35, 4, 1, 5, 31, 32, 39, 18, 38, 38, 32, 38, 35, 38, 17, 10, 31, 17, 9, 35, 5, 1, 32, 1, 5, 10, 17, 37, 18, 38, 38"
pop_1953,"'ROOT', 'Kitap', ',', 'dergi', 'okurlar', ',', 'internette', 'yenilikleri', 'takip', 'ederler', '.'","42, 34, 38, 17, 39, 38, 35, 34, 17, 15, 38"
ess_317,"'ROOT', 'Doğuda', 'yüzyıllarca', 'kafa', 'cimnastiği', ',', 'egemen', 'güçlerce', 've', 'dinin', 'yanlış', 'anlaşılması', 'sonucu', 'yasaklanınca', ',', 'bedensel', 'cimnastik', 'daha', 'bir', 'önem', 'kazanmış', '.'","42, 35, 33, 34, 32, 38, 5, 35, 10, 32, 31, 31, 35, 2, 38, 5, 32, 3, 5, 34, 39, 38"
ins_1172,"'ROOT', 'Annemi', 'unutamadığım', 'gibi', 'Kalender', ""Dede'yi"", 'de', 'unutamadım', '.'","42, 34, 2, 9, 34, 25, 4, 39, 38"
bio_899,"'ROOT', 'Uzun', 'kamalarının', 'ucuna', 'kırmızı', 'büyük', 'birer', 'elma', 'takılmış', 'olarak', 'atların', 'yanında', ',', 'önünde', 'oyunlar', 'yaptılar', ',', 'öteki', 'gençlerle', 'beraber', 'bol', 'bol', 'bağırıştılar', '.'","42, 5, 31, 35, 5, 17, 21, 32, 2, 9, 31, 5, 38, 17, 34, 39, 38, 5, 34, 3, 5, 16, 17, 38"
ins_590,"'ROOT', 'Tahtaya', 'bir', 'çiçek', 'resmi', 'çizmiş', '.'","42, 35, 21, 31, 34, 39, 38"
news_239,"'ROOT', 'Teknik', 'Direktör', 'Karol', 'Pecze', 'ise', 'lider', ""Trabzonspor'a"", 'karşı', 'çok', 'iyi', 'hazırlandıklarını', 'vurgulayarak', ',', '""', 'Rakibimiz', 'şu', 'anda', 'ligin', 'en', 'üst', 'sırasında', '.'","42, 5, 30, 25, 30, 22, 30, 35, 3, 3, 5, 34, 39, 38, 38, 32, 21, 35, 31, 3, 5, 17, 38"
ins_161,"'ROOT', 'Eğlence', 'değil', ',', 'bir', 'hayatmış', 'sinema'","42, 3, 7, 38, 21, 39, 32"
ess_53,"'ROOT', 'Herhalde', ',', 'eksikleri', 'olmasına', 'tahammül', 'edemez', ',', 'onu', 'her', 'koşulda', 'davranması', 'gerektiği', 'gibi', 'davranan', ',', 'bilgili', ',', 'zeki', ',', 'zarif', 'biri', 'yapardınız', '.'","42, 3, 38, 34, 34, 39, 15, 38, 34, 21, 35, 31, 30, 9, 1, 38, 5, 38, 17, 38, 17, 32, 17, 38"
bio_244,"'ROOT', 'Tamamen', ""Beyoğlu'nda"", 'geçmiş', 'hayatım', ',', 'ne', 'garip', '!', 'Kasımın', 'son', 'günleri', ',', 'hava', 'soğuk', '.'","42, 3, 35, 39, 32, 38, 5, 17, 38, 31, 5, 35, 38, 32, 17, 38"
ess_82,"'ROOT', '""', 'Dünya', 'için', 'olgunlaştırıldığımıza', 'göre', ';', 'yakınlarımızın', 'ölmesi', ',', 'sevdiklerimizden', 'ayrılmak', ',', 'evlenmek', 'ya', 'da', 'namaz', 'kılmak', 'için', 'olgunlaşmayı', ';', 'bir', 'yandan', 'da', ""ahret'e"", 'hazırlandırıldığımızda', ',', 'meselâ', 'umduğumuz', 'gibi', 'bir', 'ölümle', 'ölebilmeyi', 'beklememiz', 'kadar', 'anlamsız', 'bir', 'başka', 'bekleyiş', 'olmaz', '.'","42, 38, 30, 9, 2, 9, 38, 32, 2, 38, 34, 17, 38, 17, 10, 10, 17, 14, 9, 34, 38, 3, 14, 4, 34, 2, 38, 35, 5, 9, 21, 35, 17, 3, 9, 5, 21, 5, 34, 39, 38"
pop_1809,"'ROOT', 'Saraydan', 'yana', 'olduğu', 'için', 'sürülmüştür', 'ülkesinden', '.'","42, 35, 9, 2, 9, 39, 35, 38"
ins_533,"'ROOT', 'Tek', 'tek', 'yapılan', 'yardımın', 'yeterli', 'olmadığı', 'görüşünde', 'birleşen', 'Avrupalı', 'devlet', 'adamları', ""İsviçre'nin"", 'Cenevre', 'kentinde', 'toplandılar', '.'","42, 3, 16, 1, 32, 5, 1, 35, 1, 5, 31, 32, 31, 31, 35, 39, 38"
ins_112,"'ROOT', 'Dedesinin', 'aldığı', 'hediyeyi', 'açarken', 'heyecanlanmıştı', '.'","42, 32, 1, 34, 2, 39, 38"
ins_588,"'ROOT', '""', 'Evet', ',', 'biliyorum', '.""', 'dedi', '.'","42, 38, 40, 38, 12, 38, 39, 38"
pop_1034,"'ROOT', '-', 'Susamsız', 'simit', ',', 'bir', 'yuvarlak', 'verdi', 'anne', ',', 'dedi', '.'","42, 38, 5, 12, 38, 21, 34, 17, 32, 38, 39, 38"
pop_1202,"'ROOT', 'Dinamo', 'Moskova', ',', ""Stalin'in"", 'en', 'güvendiği', 'ekip', 'olarak', ""1945'te"", '4', 'maçlık', 'bir', 'İngiltere', 'turnesi', 'yapıp', 'Sovyet', 'futbolunu', 'dünyaya', 'tanıtmıştı', '.'","42, 32, 25, 38, 32, 3, 1, 2, 9, 35, 33, 5, 21, 31, 34, 2, 31, 34, 35, 39, 38"
news_565,"'ROOT', ""Abhazya'da"", 'devir', 'teslim'","42, 35, 14, 39"
bio_1145,"'ROOT', 'Onları', 'asacak', 'yer', 'bile', 'yok', 'tu', '.'","42, 34, 1, 32, 4, 39, 18, 38"
news_126,"'ROOT', 'Suriye', 'için', 'Türkiye', 'de', ""Avrupa'ya"", 'çıkışın', 'kapısı', '.'","42, 35, 9, 32, 4, 35, 31, 39, 38"
news_1071,"'ROOT', 'Çağdaşlık', 'eleştirisi', ':', 'Cumhuriyet', 'tarihinde', 'ulaşılamamış', 'bir', 'neticeye', 'ulaştık', '.'","42, 31, 39, 38, 31, 35, 1, 21, 35, 37, 38"
pop_383,"'ROOT', 'El', 'Ensar', 'takımının', '11', 'yıllık', 'egemenliğine', 'son', 'veren', ',', 'yeni', 'Lübnan', 'şampiyonu', '25', 'yıl', 'süren', '""bekleyişin', '""', 'ürününü', 'El', 'Ekhi', 'takımını', '1', '-', '0', 'yenerek', 'aldı', '.'","42, 31, 31, 31, 33, 5, 35, 1, 14, 38, 5, 31, 32, 33, 35, 1, 31, 38, 34, 31, 25, 6, 33, 38, 25, 2, 39, 38"
news_574,"'ROOT', 'İstanbul', 'Devlet', ""Tiyatrosu'nun"", 'sunduğu', ',', 'Işıl', ""Kasapoğlu'nun"", 'sahnelediği', '""', 'Cyrano', 'de', 'Bergerac""ın', 'hiç', 'kesintisiz', ',', 'tam', 'metinle', 'oynandığını', 'öğrendiğimde', ',', 'üç', 'buçuk', 'saatlik', 'süre', 'gözümde', 'büyüdü', 've', 'oldukça', 'endişeli', ',', 'biraz', 'da', 'görev', 'gereği', 'gittim', 'oyuna', '...'","42, 31, 31, 32, 1, 38, 32, 25, 17, 38, 35, 25, 25, 3, 3, 38, 3, 35, 12, 2, 38, 33, 25, 5, 32, 35, 39, 10, 3, 3, 38, 3, 4, 31, 35, 17, 35, 38"
ess_807,"'ROOT', 'Aşk', 'hakkında', 'yazabilirdim', 'mesela', '.'","42, 31, 35, 39, 3, 38"
ess_1707,"'ROOT', 'Bu', 'zaman', 'içerisinde', 'insan', 'doğar', 'büyür', 've', 'ölür', '.'","42, 21, 14, 35, 32, 14, 39, 10, 17, 38"
news_1911,"'ROOT', 'Herhangi', 'bir', 'sorunumuz', 'yok', '""', 'dedi', '.'","42, 21, 21, 32, 12, 38, 39, 38"
bio_728,"'ROOT', 'Çıktık', '.', 'Yücel', 'Erten', ',', 'kutlamaları', 'kabul', 'ediyor', '.'","42, 39, 38, 32, 25, 38, 34, 17, 15, 38"
news_549,"'ROOT', 'ABD', 'Büyükelçisi', 'Pearson', ""Kızılay'a"", 'kan', 'bağışladı'","42, 31, 30, 32, 35, 34, 39"
bio_530,"'ROOT', 'Kumral', 'saçları', 'dağılmıştı', '.'","42, 31, 32, 39, 38"
bio_1676,"'ROOT', 'Taylan', ""Dayı'yı"", 'sordum', ',', 'yirmi', 'gün', 'kadar', 'önce', 'vefat', 'ettiğini', 'söyledi', 'yeni', 'otelci', '.'","42, 34, 25, 39, 38, 33, 35, 9, 9, 12, 15, 17, 5, 32, 38"
news_175,"'ROOT', '-', 'Doğu', ""Avrupa'da"", 'NATO', 'üyesi', 'olmak', 'ya', 'da', 'en', 'azından', ""NATO'yla"", 'daha', 'fazla', 'işbirliği', 'yapmak', ',', 'donanımda', 'örgütün', 'standartlarını', 'yakalayabilmek', 'için', 'silahlı', 'kuvvetlerinde', 'reform', 'yapmaları', 'gerektiğini', 'düşündüler', '.'","42, 38, 5, 25, 31, 32, 2, 10, 10, 3, 3, 35, 3, 3, 17, 14, 38, 35, 31, 34, 17, 9, 31, 35, 34, 19, 12, 39, 38"
ins_422,"'ROOT', 'El', 'öpünce', 'gül', 'dudaklar', ','","42, 34, 39, 5, 32, 38"
bio_1788,"'ROOT', 'Farklı', 'dillerde', 'konuşan', 'kadınların', 'sayısı', 'hiç', 'de', 'az', 'değildi', '.'","42, 5, 35, 1, 31, 32, 3, 4, 39, 7, 38"
ins_179,"'ROOT', 'Ali', 'buna', 'çok', 'sevinmişti', '.'","42, 32, 35, 3, 39, 38"
bio_1430,"'ROOT', 'Ve', 'biz', 'hepimiz', 'bir', 'ağızdan', 'çocuğa', 'işaret', 'ederek', '""', 'İşte', 'bu', 'şayanı', 'nefret', ',', 'bakın', 'herkesin', 'menfuru', 'olmuş', '""', 'diye', 'başlayan', 'bir', 'şey', 'söylerdik', '.'","42, 10, 32, 17, 21, 35, 34, 2, 15, 38, 22, 21, 32, 14, 38, 2, 31, 34, 2, 38, 9, 1, 21, 34, 39, 38"
news_1574,"'ROOT', 'Akşam', 'saatlerinde', ',', 'o', 'dönem', 'Meclis', 'dışında', 'kalmış', 've', 'askerlerle', 'yakın', 'ilişkileri', 'olan', 'bir', 'siyasetçiden', 'telefon', 'aldım', '.'","42, 31, 35, 38, 21, 35, 31, 5, 1, 10, 35, 5, 34, 17, 21, 35, 39, 14, 38"
ess_874,"'ROOT', 'Elbette', 'öyle', 'bir', 'hayatın', 'böyle', 'bir', 'neticesi', 'olacak', '.'","42, 3, 3, 21, 31, 5, 21, 32, 39, 38"
bio_749,"'ROOT', 'O', 'güzel', ',', 'her', 'şeye', 'karşın', 'umutlu', 'dönem', '...'","42, 21, 5, 38, 21, 3, 9, 17, 39, 38"
pop_1131,"'ROOT', 'Vücudunda', 'yağ', 'kitlesi', 'fazla', 'olan', 'bir', 'insana', 'diyet', 'programı', 'yerine', 'doğru', 'beslenme', 'programları', 'öğretilmeli', 'dir', '.'","42, 35, 31, 32, 3, 1, 21, 35, 31, 31, 35, 5, 31, 32, 39, 18, 38"
ins_813,"'ROOT', 'Hızla', 'korsan', 'koyuna', 'gizledikleri', 'tekneleriyle', 'uzaklaşıyorlar', '.'","42, 3, 31, 35, 1, 35, 39, 38"
bio_1016,"'ROOT', 'Babamı', 'çok', 'seviyordum', 'ama', 'annem', 've', 'çevresinin', 'etkisiyle', 'boşanmalarını', 'istiyordum', '.'","42, 34, 3, 39, 10, 31, 10, 17, 35, 12, 17, 38"
ess_644,"'ROOT', 'Ama', 'heykel', 'düştü', 'diye', 'ya', 'da', '""', 'Yaa', ',', 'düşman', 'bize', 'saldırıyor', '""', 'diye', 'moral', 'bozulmaz', '.'","42, 29, 32, 2, 9, 10, 10, 38, 22, 38, 32, 34, 17, 38, 9, 32, 39, 38"
news_988,"'ROOT', 'Sebep', 'biraz', 'sağlık', 've', 'bu', 'olayların', 'getirdiği', 'çeşitli', 'rahatsızlıklar', '.'","42, 39, 3, 32, 10, 21, 32, 1, 5, 17, 38"
news_379,"'ROOT', 'Bush', 'yönetiminin', 'halk', 'desteğini', 'aşağı', 'çeken', 'Irak', 'işgali', ',', 'daha', 'çok', 'ekonomi', 've', 'sosyal', 'konulara', 'yoğunlaşan', 'seçmenin', 'tercihlerini', 'etkilemese', 'de', 'savaş', 'karşıtı', 'damarı', 'güçlü', 'Iowalı', 'Demokratların', 'tercihlerinde', 'bir', 'etken', 'olarak', 'sıralanıyor', '.'","42, 31, 31, 31, 34, 14, 14, 31, 32, 38, 3, 5, 35, 10, 5, 17, 1, 31, 34, 2, 4, 31, 31, 32, 5, 5, 31, 35, 21, 2, 9, 39, 38"
bio_1663,"'ROOT', 'Üniversite', 'için', 'yaptığımız', 'en', 'önemli', 'transfer', 'bence', 'Şükrü', 'Bayındır', 'oldu', '.'","42, 35, 9, 1, 3, 5, 32, 3, 34, 25, 39, 38"
bio_1402,"'ROOT', 'Sevgi', 'herhalde', 'böyle', 'bir', 'şey', 'dir', '.'","42, 32, 3, 5, 21, 39, 18, 38"
news_922,"'ROOT', 'İmamlar', ""'"", 'Hayır', ',', 'biz', 'size', 'Kuran', 'öğretemeyiz', ',', 'dini', 'bilgi', 'veremeyiz', ""'"", 'mi', 'desinler', '.'","42, 32, 38, 22, 38, 32, 35, 34, 12, 38, 5, 34, 17, 38, 8, 39, 38"
ins_1957,"'ROOT', 'Sahne', 'çok', 'güzel', 'düzenlenmişti', '.'","42, 32, 3, 3, 39, 38"
ins_708,"'ROOT', 'Metnin', 'başlığı', ':'","42, 31, 39, 38"
bio_840,"'ROOT', 'İçi', 'beyaz', 'dantellerle', 'süslü', ',', 'bir', 'taksiye', 'bindik', '.'","42, 32, 5, 35, 5, 38, 21, 34, 39, 38"
pop_1745,"'ROOT', 'Kaçıp', 'gizlenmek', 'zorunda', 'kaldı', '.'","42, 2, 31, 39, 14, 38"
ins_835,"'ROOT', 'Bizi', 'dinleyen', 'yaşlı', 'bir', 'teyze', ':'","42, 34, 1, 5, 21, 39, 38"
pop_1466,"'ROOT', 'İyi', 'bir', 'davaya', 'kendini', 'adayıp', 'ölümüne', 'bir', 'kavgayı', 'göğüslemek', ',', 'onun', 'yaratılışına', 'çok', 'uygun', 'dur', '.'","42, 5, 21, 35, 34, 2, 35, 21, 34, 19, 38, 31, 35, 3, 39, 18, 38"
ess_1923,"'ROOT', 'Adadan', 'sizi', 'kurtaran', 'transatlantikte', 'gece', 'tiyatro', 'seyretmek', 'zorunda', 'kalıyorsunuz', '.'","42, 30, 14, 30, 35, 31, 34, 14, 39, 14, 38"
ess_1183,"'ROOT', 'Maksim', ""Gorki'nin"", '""', 'Çocukluğum', '""', ',', '""', 'Benim', 'Üniversitelerim', '""', 've', '""', 'Hayatımı', 'Kazanıyorum', '""', 'diye', 'bir', 'trilojisi', 'var', 'dır', '.'","42, 32, 31, 38, 31, 38, 38, 38, 32, 31, 38, 10, 38, 34, 30, 38, 9, 21, 32, 39, 18, 38"
pop_3,"'ROOT', '170', 'derecelik', 'fırında', '30', 'dakika', 'pişirin', '.'","42, 33, 5, 35, 33, 35, 39, 38"
news_1760,"'ROOT', '""', 'Asimetrix""', 'her', 'pazartesi', 'saat', ""20.00'de"", 'Muammer', 'Karaca', ""Sahnesi'nde"", '.'","42, 38, 32, 21, 35, 35, 35, 31, 25, 39, 38"
ins_750,"'ROOT', 'Gözle', 'görülmeyen', 'bu', 'mikroplar', 'hep', 'vücudumuza', 'girmeye', 'çalışırlar', '.'","42, 35, 1, 21, 32, 3, 35, 12, 39, 38"
bio_511,"'ROOT', 'Kuzeye', 'kaydırdığı', 'savaşta', 'da', 'daha', 'çok', ""Barzani'nin"", 'güçlerini', 'kullanmaya', 'başlamıştı', '.'","42, 35, 1, 35, 4, 3, 3, 31, 34, 12, 39, 38"
ess_912,"'ROOT', 'Hava', 'sıcaklığı', 'yavaş', 'yavaş', 'düşmektedir', '.'","42, 35, 14, 5, 16, 39, 38"
news_1572,"'ROOT', '15', 'gündür', ""Türkiye'de"", 'olay', 'mı', 'var', '?', 'Bu', 'Türkiye', ""Cumhuriyeti'ne"", 'karşı', 'yapılan', 'en', 'büyük', 'ayıptır', '.'","42, 33, 3, 35, 32, 8, 39, 38, 32, 31, 35, 9, 1, 3, 5, 17, 38"
ess_760,"'ROOT', 'Yaşamımızın', 'her', 'yerini', 'kaplamıştır', 'müzik', '.'","42, 31, 21, 34, 39, 32, 38"
ess_1056,"'ROOT', 'Artık', 'kapı', 'açılmayacak', '.'","42, 3, 32, 39, 38"
ins_1512,"'ROOT', 'Ne', 'yapalım', '.'","42, 34, 39, 38"
ess_886,"'ROOT', 'Saatin', '16.00', 'olduğuna', 'dikkatinizi', 'çekerim', '!'","42, 32, 33, 1, 34, 39, 38"
news_1978,"'ROOT', 'Siz', 'de', 'katılmak', 'isterseniz', 'ki', 'deniz', ',', 'kum', 've', 'güneşi', 'de', 'hesaba', 'katmadan', 'edemiyoruz', ',', 'üç', 'hafta', 'her', 'cuma', ""İstanbul'dan"", 'kalkan', 'bir', 'minibüs', ""Bozcaada'ya"", 'gidecek', ',', 'her', 'pazartesi', 'geri', 'dönecek', '.'","42, 32, 4, 41, 2, 29, 34, 38, 17, 10, 17, 4, 35, 14, 39, 38, 33, 35, 35, 35, 35, 1, 21, 32, 35, 17, 38, 21, 35, 17, 14, 38"
bio_1249,"'ROOT', 'Ve', 'pek', 'çok', 'kadın', 'ile', 'erkeğin', 'yaşadığını', 'sandığım', 'gibi', '""', 'çok', 'geç', '.""'","42, 10, 3, 21, 32, 9, 17, 12, 2, 9, 38, 21, 39, 38"
news_1524,"'ROOT', '""Hiçbir', 'barbar', ',', 'insanlığa', 'Batı', 'medeniyeti', 'kadar', 'zarar', 'vermemiştir', '""', 'dediniz', '.'","42, 21, 32, 38, 35, 5, 35, 3, 12, 14, 38, 39, 38"
pop_1029,"'ROOT', 'HEMOROİD', '(', 'BASUR', ')'","42, 39, 38, 6, 38"
news_1738,"'ROOT', 'İkizlerle', 'gelen', 'yeni', 'hayat'","42, 35, 1, 5, 39"
ins_575,"'ROOT', 'Sacide', 'rolü', 'bana', 'verildi', '.'","42, 31, 32, 27, 39, 38"
news_929,"'ROOT', 'Bir', 'Taliban', 'askeri', 'bir', 'mağazaya', 'girer', 've', 'mağaza', 'sahibine', 'dışarıdaki', 'posteri', 'işaret', 'ederek', '""', 'Kim', 'bu', '?', '""', 'diye', 'sorar', '.'","42, 21, 31, 32, 21, 35, 39, 10, 31, 35, 5, 34, 2, 15, 38, 2, 32, 38, 38, 9, 17, 38"
news_1998,"'ROOT', ""Irak'ın"", 'başkenti', 'Bağdat', ',', 'uyuşturucu', ',', 'pornografi', ',', 'her', 'tür', 'silah', 've', 'mühimmatın', '""açık', 'pazarı', '""', 'haline', 'geldi', '.'","42, 31, 30, 32, 38, 31, 38, 17, 38, 21, 5, 17, 10, 17, 5, 31, 38, 39, 14, 38"
bio_773,"'ROOT', 'Yine', 'Murat', 'Astsubay', '""', 'incecik', 'bir', 'dala', 'miğfer', 'takmışsın', 'gibi', 'duruyor', 'uzaktan', ',', 'üzülüyorum', ""Baba'nın"", 'durumuna', '""', 'diyordu', '.'","42, 3, 32, 25, 38, 5, 21, 27, 34, 2, 9, 12, 35, 38, 17, 31, 35, 38, 39, 38"
news_240,"'ROOT', 'Mahmut', 'Arslan', ',', 'krizlerde', 'sergilenen', 'tabloda', 'öncelikli', 'olarak', 'halkın', 'devlete', 'bakış', 'açısının', 'belirleyici', 'olduğunu', 'ifade', 'ediyor', '.'","42, 32, 25, 38, 35, 1, 35, 2, 9, 31, 35, 31, 32, 34, 12, 39, 15, 38"
ins_1580,"'ROOT', 'Güverte', 'Donanımı'","42, 31, 39"
ins_1373,"'ROOT', '""', 'Haydi', 'dostum', '!', 'Biraz', 'dolaş', '.""'","42, 38, 22, 39, 38, 3, 17, 38"
news_1102,"'ROOT', 'Bu', 'parti', 'kendini', ',', 'Hıristiyan', 'Demokratlar', 'gibi', ',', ""'İslami"", 'demokratik', 'bir', ""parti'"", 'olarak', 'tanımlıyor', '.'","42, 21, 32, 34, 38, 5, 3, 9, 38, 5, 5, 21, 2, 9, 39, 38"
ins_1305,"'ROOT', 'Milletimiz', 'de', 'bu', 'durumdan', 'etkilenerek', 'bir', 'yandan', 'fakirlikle', 'mücadele', 'ediyor', ',', 'bir', 'yandan', 'da', 'bozulan', 'moralini', 'düzeltmeye', 'çalışıyordu', '.'","42, 32, 4, 21, 35, 2, 21, 35, 34, 39, 15, 38, 21, 35, 4, 1, 34, 12, 17, 38"
bio_841,"'ROOT', 'Avşar', ""Kızı'nın"", 'içinde', 'bulunduğu', 'her', 'şey', 'satıyordu', ',', 'çünkü', 'Avşar', 'soyadı', 'reklamın', 'garantisi', 'ydi', '.'","42, 32, 25, 35, 1, 21, 32, 39, 38, 10, 31, 32, 31, 17, 18, 38"
ess_5,"'ROOT', '""', 'Aşklar', 'kırmızı', 'renktedir', '.'","42, 38, 32, 5, 39, 38"
ess_212,"'ROOT', 'Ben', 'girince', 'biraz', 'toparlandılar', '.'","42, 32, 2, 3, 39, 38"
ins_1099,"'ROOT', 'Çınara', 'benzer', ',', 'parlak', ',', 'sık', 'yapraklı', ',', 'adı', 'üstünde', 'mis', 'kokulu', 'bir', 'tür', '.'","42, 35, 5, 38, 17, 38, 3, 17, 38, 31, 35, 34, 17, 21, 39, 38"
ess_1728,"'ROOT', 'Hazreti', ""Hüseyin'in"", 'kellesine', 'sen', 'vurmaz', ',', 'ama', 'vuranı', 'alkışlarsın', '.'","42, 34, 25, 3, 32, 39, 38, 10, 34, 17, 38"
news_982,"'ROOT', 'Hissettiği', 'huzur', ',', 'onu', 'New', ""York'taki"", 'Müslüman', 'Türklerle', ""İstanbul'a"", 'kadar', 'getirmiş', '.'","42, 1, 32, 38, 34, 5, 25, 5, 35, 35, 9, 39, 38"
pop_1648,"'ROOT', 'O', 'hangi', 'işle', 'meşgul', 'olursa', 'olsun', 'son', 'derece', 'dikkatli', 'dir', '.'","42, 32, 21, 35, 2, 15, 16, 3, 5, 39, 18, 38"
news_1045,"'ROOT', ""Çin'den"", 'dünya', 'rekoru'","42, 35, 31, 39"
pop_1077,"'ROOT', 'Fakat', 'malını', 'gönül', 'hoşluğuyla', 'vermişse', 'o', 'başkadır', '.'","42, 10, 34, 31, 35, 2, 32, 39, 38"
ins_156,"'ROOT', 'Daha', 'sonra', ';', 'buna', 'güreş', ',', 'uzun', 'atlama', ',', 'maraton', 'gibi', 'sporlar', 'da', 'eklendi', '.'","42, 3, 3, 38, 35, 34, 38, 14, 17, 38, 17, 9, 32, 4, 39, 38"
pop_450,"'ROOT', '-', 'Yüz', 'para', 'sende', 'kalsın', ',', 'iki', 'okka', 'ekmek', 'alırsın', '!', 'Eşim', 'şaşkın', ',', 'şaşkın', 'bana', 'bakıyordu', ':'","42, 38, 33, 32, 35, 39, 38, 33, 5, 34, 17, 38, 32, 3, 38, 16, 35, 17, 38"
news_181,"'ROOT', 'İhracatta', 'savaş', 'korkusu'","42, 35, 31, 39"
ess_1490,"'ROOT', '-', 'Yani', 'ameliyatının', 'nasıl', 'geçtiğinin', 'mi', 'izahı', 'yok', 'tur', '?'","42, 39, 30, 31, 3, 31, 8, 32, 17, 18, 38"
pop_765,"'ROOT', '1', 'adet', 'orta', 'boy', 'kemer', 'patlıcanı'","42, 33, 13, 5, 5, 31, 39"
news_1766,"'ROOT', ""Priştine'deki"", 'Türk', 'Eşgüdüm', ""Merkezi'ne"", 'gelişinde', 'bir', 'Türk', 'öğrenci', 'grubunun', 'sevgi', 'gösterileri', 'ile', 'karşılaşan', 'Cem', ',', 'soydaş', 'temsilcileri', 've', 'Türk', 'Demokratik', 'Birliği', 'Başkanı', 'Mahir', 'Yağcılar', 'ile', 'ayrı', 'ayrı', 'görüştü', '.'","42, 5, 31, 25, 35, 35, 21, 31, 25, 31, 31, 35, 9, 1, 32, 38, 5, 35, 10, 5, 31, 31, 30, 17, 25, 9, 3, 16, 39, 38"
pop_725,"'ROOT', 'Köşede', 'birisi', ',', ""'"", 'Bir', 'hasır', 'da', 'mı', 'yok', ""'"", 'diye', 'bağırıyordu', '.'","42, 35, 32, 38, 38, 21, 32, 4, 8, 2, 38, 9, 39, 38"
ess_1268,"'ROOT', 'Doğu', 'Anadolunun', ',', 'adı', 'büyük', 'hastahanesine', ',', 'yeni', 'atandığım', 'ilk', 'günlerin', 'birinde', ',', 'öğle', 'yemeğinden', 'sonra', ',', 'sonbahar', 'güneşine', 'yüzümüzü', 'vermiş', ',', 'başhekimlik', 'lojmanına', 'sırtımızı', 'dayamış', ',', 'arkadaşlarla', 'sohbet', 'ediyoruz', '.'","42, 39, 25, 38, 32, 5, 35, 38, 5, 1, 5, 31, 33, 38, 35, 14, 9, 38, 31, 14, 34, 17, 38, 31, 35, 34, 17, 38, 30, 17, 15, 38"
bio_1687,"'ROOT', 'İnşallah', 'başarabilir', '.'","42, 22, 39, 38"
ins_829,"'ROOT', 'KENDİNE', 'İNANDIĞIN', 'KADARSIN'","42, 35, 1, 39"
ins_1570,"'ROOT', 'Bilgilerimi', 'unutmadan', 'ailemede', 'aktarmalıydım', '.'","42, 34, 2, 35, 39, 38"
ess_1275,"'ROOT', 'Belki', 'de', 'daha', 'önce', 'hiç', 'görmediğimiz', 'bir', 'yüzün', 'ardında', '.'","42, 39, 4, 3, 3, 3, 1, 21, 31, 17, 38"
ins_347,"'ROOT', 'Çocukluk', 'da', 'çok', 'acımasız', 'oluyor', 'bazen', '.'","42, 32, 4, 3, 5, 39, 3, 38"
pop_121,"'ROOT', 'Hancağız', ""Köyü'nde"", 'geçmiş', 'yaşamını', 'bilen', 'dokuz', '-', 'on', 'kişi', 'bulunuyor', '.'","42, 31, 35, 1, 34, 1, 33, 38, 33, 32, 39, 38"
bio_1595,"'ROOT', 'Yılların', 'politikacısının', 'bu', 'tür', 'davranışından', 'hayrete', 'düşüyorum', '.'","42, 31, 31, 21, 31, 35, 39, 14, 38"
news_514,"'ROOT', 'hükümetle', 'uyum', 'içinde', 'olmalarının', 'özel', 'bir', 'dostluğun', 'gereği', 'olmadığını', 've', 'aralarında', 'belli', 'farklılıklar', 'bulunduğunu', 'belirterek', '""Bu', 'hükümetin', '4', 'tane', 'bakanı', 'yargılanıyor', ',', 'böyle', 'bir', 'hükümet', 'olur', 'mu', '?', 'Böyle', 'bir', 'hükümete', 'bizim', 'muhalefet', 'etmememiz', 'söz', 'konusu', 'olur', 'mu', '?', 'Bunların', 'hepsinin', 'zamanı', 'gelecek', ',', 'bunların', 'hepsini', 'ortaya', 'koyacağız""', 'dedi', '.'","42, 30, 31, 14, 30, 5, 21, 31, 31, 12, 10, 35, 5, 32, 17, 2, 21, 31, 33, 13, 34, 12, 38, 5, 21, 34, 17, 8, 38, 5, 21, 35, 32, 19, 15, 31, 34, 17, 8, 38, 31, 31, 32, 17, 38, 31, 34, 17, 14, 39, 38"
pop_1151,"'ROOT', 'İdrar', 'söktürür', '.'","42, 34, 39, 38"
pop_1798,"'ROOT', 'Listelenir', 'se', 'sabır', 've', 'kibarlıklarını', 'yitirip', 'kaba', 'olabilirler', '.'","42, 2, 18, 34, 10, 17, 2, 5, 39, 38"
pop_1666,"'ROOT', 'Patatesler', 'soyulup', ',', 'küçük', 'kareler', 'halinde', 'doğranır', '.'","42, 34, 2, 38, 5, 31, 35, 39, 38"
